@relation 'features-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5'

@attribute x numeric
@attribute y numeric
@attribute d numeric
@attribute ang numeric
@attribute class numeric

@data
22,125,1,90,3
22,126,87,-89,3
23,39,13,90,3
23,52,2,90,3
23,54,73,90,3
23,127,75,-89,3
24,52,1,90,3
24,53,70,90,3
24,123,3,90,3
24,126,13,90,3
24,139,8,90,3
24,147,98,-89,3
25,49,2,90,3
25,51,66,90,3
25,117,1,90,3
25,118,6,90,3
25,124,1,90,3
25,125,1,90,3
25,126,12,90,3
25,138,1,90,3
25,139,2,90,3
25,141,6,90,3
25,147,1,90,3
25,148,112,-89,3
26,36,12,90,3
26,48,2,90,3
26,50,1,90,3
26,51,27,90,3
26,78,20,90,3
26,98,19,90,3
26,117,17,90,3
26,134,2,90,3
26,136,1,90,3
26,137,2,90,3
26,139,1,90,3
26,140,1,90,3
26,141,5,90,3
26,146,1,90,3
26,147,112,-89,3
27,35,1,90,3
27,36,13,90,3
27,49,43,90,3
27,92,6,90,3
27,98,1,90,3
27,99,2,90,3
27,101,15,90,3
27,116,1,90,3
27,117,4,90,3
27,121,1,90,3
27,122,9,90,3
27,131,4,90,3
27,135,12,90,3
27,147,1,90,3
27,148,128,-89,3
28,20,2,90,3
28,22,10,90,3
28,32,1,90,3
28,33,6,90,3
28,39,30,90,3
28,69,5,90,3
28,74,23,90,3
28,97,13,90,3
28,110,2,90,3
28,112,6,90,3
28,118,4,90,3
28,122,6,90,3
28,128,2,90,3
28,130,1,90,3
28,131,16,90,3
28,147,127,-89,3
29,20,1,90,3
29,21,12,90,3
29,33,5,90,3
29,38,1,90,3
29,39,6,90,3
29,45,26,90,3
29,71,4,90,3
29,75,22,90,3
29,97,30,90,3
29,127,1,90,3
29,128,1,90,3
29,129,18,90,3
29,147,126,-89,3
30,21,19,90,3
30,40,1,90,3
30,41,24,90,3
30,65,7,90,3
30,72,4,90,3
30,76,20,90,3
30,96,8,90,3
30,104,19,90,3
30,123,3,90,3
30,126,2,90,3
30,128,18,90,3
30,146,1,90,3
30,147,107,-89,3
31,40,32,90,3
31,72,1,90,3
31,73,30,90,3
31,103,1,90,3
31,104,43,90,3
31,147,107,-89,3
32,40,1,90,3
32,41,31,90,3
32,72,13,90,3
32,85,16,90,3
32,101,4,90,3
32,105,42,90,3
32,147,124,-89,3
33,23,3,90,3
33,26,14,90,3
33,40,32,90,3
33,72,1,90,3
33,73,2,90,3
33,75,1,90,3
33,76,21,90,3
33,97,3,90,3
33,100,1,90,3
33,101,4,90,3
33,105,1,90,3
33,106,40,90,3
33,146,1,90,3
33,147,131,-89,3
34,16,7,90,3
34,23,1,90,3
34,24,35,90,3
34,59,2,90,3
34,61,8,90,3
34,69,2,90,3
34,71,5,90,3
34,76,5,90,3
34,81,1,90,3
34,82,56,90,3
34,138,5,90,3
34,143,128,-89,3
35,15,1,90,3
35,16,38,90,3
35,54,8,90,3
35,62,1,90,3
35,63,7,90,3
35,70,12,90,3
35,82,79,-89,3
36,3,1,90,3
36,4,12,90,3
36,16,36,90,3
36,52,2,90,3
36,54,1,90,3
36,55,7,90,3
36,62,72,90,3
36,134,130,-89,3
37,4,41,90,3
37,45,7,90,3
37,52,1,90,3
37,53,74,90,3
37,127,85,-89,3
38,42,29,90,3
38,71,55,90,3
38,126,1,90,3
38,127,86,-89,3
39,41,1,90,3
39,42,15,90,3
39,57,12,90,3
39,69,2,90,3
39,71,1,90,3
39,72,11,90,3
39,83,39,90,3
39,122,1,90,3
39,123,4,90,3
39,127,101,-89,3
40,26,1,90,3
40,27,30,90,3
40,57,8,90,3
40,65,4,90,3
40,69,1,90,3
40,70,12,90,3
40,82,1,90,3
40,83,40,90,3
40,123,23,90,3
40,146,143,-89,3
41,3,7,90,3
41,10,17,90,3
41,27,1,90,3
41,28,37,90,3
41,65,1,90,3
41,66,2,90,3
41,68,2,90,3
41,70,11,90,3
41,81,2,90,3
41,83,60,90,3
41,143,2,90,3
41,145,1,90,3
41,146,144,-89,3
42,2,1,90,3
42,3,7,90,3
42,10,1,90,3
42,11,16,90,3
42,27,25,90,3
42,52,1,90,3
42,53,11,90,3
42,64,5,90,3
42,69,12,90,3
42,81,1,90,3
42,82,15,90,3
42,97,1,90,3
42,98,2,90,3
42,100,31,90,3
42,131,1,90,3
42,132,10,90,3
42,142,2,90,3
42,144,140,-89,3
43,4,24,90,3
43,28,7,90,3
43,35,16,90,3
43,51,1,90,3
43,52,11,90,3
43,63,1,90,3
43,64,5,90,3
43,69,12,90,3
43,81,17,90,3
43,98,2,90,3
43,100,22,90,3
43,122,5,90,3
43,127,5,90,3
43,132,129,-89,3
44,3,1,90,3
44,4,24,90,3
44,28,8,90,3
44,36,14,90,3
44,50,2,90,3
44,52,18,90,3
44,70,9,90,3
44,79,1,90,3
44,80,13,90,3
44,93,28,90,3
44,121,1,90,3
44,122,2,90,3
44,124,1,90,3
44,125,121,-89,3
45,4,1,90,3
45,5,22,90,3
45,27,1,90,3
45,28,7,90,3
45,35,1,90,3
45,36,1,90,3
45,37,10,90,3
45,47,2,90,3
45,49,21,90,3
45,70,1,90,3
45,71,6,90,3
45,77,1,90,3
45,78,2,90,3
45,80,8,90,3
45,88,1,90,3
45,89,34,90,3
45,123,2,90,3
45,125,122,-89,3
46,3,1,90,3
46,4,24,90,3
46,28,8,90,3
46,36,18,90,3
46,54,1,90,3
46,55,15,90,3
46,70,7,90,3
46,77,3,90,3
46,80,9,90,3
46,89,33,90,3
46,122,1,90,3
46,123,3,90,3
46,126,16,90,3
46,142,1,90,3
46,143,139,-89,3
47,4,12,90,3
47,16,38,90,3
47,54,2,90,3
47,56,5,90,3
47,61,2,90,3
47,63,1,90,3
47,64,5,90,3
47,69,8,90,3
47,77,1,90,3
47,78,1,90,3
47,79,1,90,3
47,80,61,90,3
47,141,3,90,3
47,144,129,-89,3
48,15,1,90,3
48,16,46,90,3
48,62,1,90,3
48,63,18,90,3
48,81,60,90,3
48,141,1,90,3
48,142,113,-89,3
49,29,23,90,3
49,52,9,90,3
49,61,1,90,3
49,62,2,90,3
49,64,12,90,3
49,76,5,90,3
49,81,1,90,3
49,82,53,-88,3
50,29,1,90,3
50,30,23,90,3
50,53,1,90,3
50,54,8,90,3
50,62,3,90,3
50,65,55,-88,3
51,10,43,90,3
51,53,9,90,3
51,62,3,90,3
51,65,1,90,3
51,66,12,90,3
51,78,2,90,3
51,80,71,-89,3
52,9,1,90,3
52,10,10,90,3
52,20,7,90,3
52,27,34,90,3
52,61,1,90,3
52,62,3,90,3
52,65,9,90,3
52,74,4,90,3
52,78,1,90,3
52,79,1,90,3
52,80,1,90,3
52,81,34,90,3
52,115,1,90,3
52,116,4,90,3
52,120,1,90,3
52,121,1,90,3
52,122,17,90,3
52,139,113,-89,3
53,26,1,90,3
53,27,36,90,3
53,63,1,90,3
53,64,10,90,3
53,74,1,90,3
53,75,5,90,3
53,80,27,90,3
53,107,9,90,3
53,116,4,90,3
53,120,2,90,3
53,122,16,90,3
53,138,2,90,3
53,140,120,-89,3
54,20,14,90,3
54,34,29,90,3
54,63,8,90,3
54,71,2,90,3
54,73,3,90,3
54,76,4,90,3
54,80,1,90,3
54,81,19,90,3
54,100,5,90,3
54,105,1,90,3
54,106,14,90,3
54,120,1,90,3
54,121,17,90,3
54,138,1,90,3
54,139,1,90,3
54,140,136,-89,3
55,4,1,90,3
55,5,10,90,3
55,15,2,90,3
55,17,2,90,3
55,19,2,90,3
55,21,13,90,3
55,34,1,90,3
55,35,36,90,3
55,71,1,90,3
55,72,4,90,3
55,76,1,90,3
55,77,3,90,3
55,80,19,90,3
55,99,1,90,3
55,100,6,90,3
55,106,13,90,3
55,119,1,90,3
55,120,20,90,3
55,140,1,90,3
55,141,2,90,3
55,143,2,90,3
55,145,141,-89,3
56,4,16,90,3
56,20,1,90,3
56,21,19,90,3
56,40,26,90,3
56,66,5,90,3
56,71,4,90,3
56,75,3,90,3
56,78,1,90,3
56,79,1,90,3
56,80,17,90,3
56,97,1,90,3
56,98,2,90,3
56,100,20,90,3
56,120,1,90,3
56,121,19,90,3
56,140,2,90,3
56,142,2,90,3
56,144,1,90,3
56,145,1,90,3
56,146,125,-89,3
57,21,18,90,3
57,39,1,90,3
57,40,31,90,3
57,71,7,90,3
57,78,15,90,3
57,93,1,90,3
57,94,29,90,3
57,123,22,90,3
57,145,2,90,3
57,147,84,-89,3
58,63,7,90,3
58,70,1,90,3
58,71,3,90,3
58,74,19,90,3
58,93,30,90,3
58,123,1,90,3
58,124,3,90,3
58,127,1,90,3
58,128,20,90,3
58,148,112,-89,3
59,36,4,90,3
59,40,23,90,3
59,63,8,90,3
59,71,29,90,3
59,100,35,90,3
59,135,1,90,3
59,136,11,90,3
59,147,1,90,3
59,148,138,-89,3
60,10,27,90,3
60,37,1,90,3
60,38,1,90,3
60,39,1,90,3
60,40,22,90,3
60,62,2,90,3
60,64,29,90,3
60,93,6,90,3
60,99,1,90,3
60,100,35,90,3
60,135,13,90,3
60,148,111,-89,3
61,37,3,90,3
61,40,22,90,3
61,62,1,90,3
61,63,28,90,3
61,91,1,90,3
61,92,8,90,3
61,100,35,90,3
61,135,1,90,3
61,136,74,-89,3
62,62,29,90,3
62,91,45,90,3
62,136,5,90,3
62,141,113,-89,3
63,28,1,90,3
63,29,13,90,3
63,42,19,90,3
63,61,1,90,3
63,62,37,90,3
63,99,9,90,3
63,108,2,90,3
63,110,7,90,3
63,117,1,90,3
63,118,22,90,3
63,140,1,90,3
63,141,113,-89,3
64,28,3,90,3
64,31,20,90,3
64,51,2,90,3
64,53,8,90,3
64,61,2,90,3
64,63,4,90,3
64,67,1,90,3
64,68,3,90,3
64,71,1,90,3
64,72,44,90,3
64,116,1,90,3
64,117,6,90,3
64,123,4,90,3
64,127,11,90,3
64,138,1,90,3
64,139,2,90,3
64,141,1,90,3
64,142,88,-89,3
65,54,1,90,3
65,55,7,90,3
65,62,1,90,3
65,63,1,90,3
65,64,4,90,3
65,68,1,90,3
65,69,2,90,3
65,71,3,90,3
65,74,3,90,3
65,77,40,90,3
65,117,4,90,3
65,121,1,90,3
65,122,2,90,3
65,124,4,90,3
65,128,13,90,3
65,141,2,90,3
65,143,140,-89,3
66,3,1,90,3
66,4,17,90,3
66,21,33,90,3
66,54,8,90,3
66,62,1,90,3
66,63,5,90,3
66,68,2,90,3
66,70,6,90,3
66,76,1,90,3
66,77,44,90,3
66,121,119,-89,3
67,2,2,90,3
67,4,30,90,3
67,34,29,90,3
67,63,3,90,3
67,66,2,90,3
67,68,1,90,3
67,69,1,90,3
67,70,6,90,3
67,76,45,90,3
67,121,1,90,3
67,122,120,-89,3
68,2,1,90,3
68,3,18,90,3
68,21,13,90,3
68,34,28,90,3
68,62,4,90,3
68,66,1,90,3
68,67,3,90,3
68,70,1,90,3
68,71,8,90,3
68,79,6,90,3
68,85,83,-89,3
69,2,28,90,3
69,30,2,90,3
69,32,1,90,3
69,33,29,90,3
69,62,8,90,3
69,70,2,90,3
69,72,7,90,3
69,79,1,90,3
69,80,4,90,3
69,84,12,90,3
69,96,1,90,3
69,97,5,90,3
69,102,8,90,3
69,110,25,90,3
69,135,13,90,3
69,148,117,-89,3
70,31,1,90,3
70,32,41,90,3
70,73,6,90,3
70,79,2,90,3
70,81,2,90,3
70,83,2,90,3
70,85,10,90,3
70,95,2,90,3
70,97,5,90,3
70,102,1,90,3
70,103,2,90,3
70,105,2,90,3
70,107,2,90,3
70,109,2,90,3
70,111,23,90,3
70,134,2,90,3
70,136,11,90,3
70,147,78,-89,3
71,69,11,90,3
71,80,18,90,3
71,98,1,90,3
71,99,5,90,3
71,104,1,90,3
71,105,2,90,3
71,107,1,90,3
71,108,1,90,3
71,109,1,90,3
71,110,5,90,3
71,115,1,90,3
71,116,19,90,3
71,135,13,90,3
71,148,105,-89,3
72,43,8,90,3
72,51,1,90,3
72,52,16,90,3
72,68,2,90,3
72,70,4,90,3
72,74,35,90,3
72,109,1,90,3
72,110,5,90,3
72,115,100,-89,3
73,15,35,90,3
73,50,1,90,3
73,51,2,90,3
73,53,17,90,3
73,70,4,90,3
73,74,1,90,3
73,75,34,90,3
73,109,5,90,3
73,114,8,90,3
73,122,111,-89,3
74,11,3,90,3
74,14,1,90,3
74,15,1,90,3
74,16,33,90,3
74,49,2,90,3
74,51,1,90,3
74,52,17,90,3
74,69,44,90,3
74,113,2,90,3
74,115,26,90,3
74,141,126,-89,3
75,15,35,90,3
75,50,59,90,3
75,109,4,90,3
75,113,2,90,3
75,115,1,90,3
75,116,6,90,3
75,122,14,90,3
75,136,1,90,3
75,137,72,-89,3
76,65,1,90,3
76,66,19,90,3
76,85,1,90,3
76,86,3,90,3
76,89,19,90,3
76,108,1,90,3
76,109,1,90,3
76,110,2,90,3
76,112,2,90,3
76,114,1,90,3
76,115,6,90,3
76,121,1,90,3
76,122,14,90,3
76,136,2,90,3
76,138,77,-89,3
77,61,4,90,3
77,65,21,90,3
77,86,3,90,3
77,89,1,90,3
77,90,1,90,3
77,91,4,90,3
77,95,1,90,3
77,96,4,90,3
77,100,3,90,3
77,103,6,90,3
77,109,2,90,3
77,111,2,90,3
77,113,1,90,3
77,114,1,90,3
77,115,1,90,3
77,116,6,90,3
77,122,44,-88,3
78,78,1,90,3
78,79,2,90,3
78,81,7,90,3
78,88,1,90,3
78,89,2,90,3
78,91,5,90,3
78,96,14,90,3
78,110,2,90,3
78,112,1,90,3
78,113,2,90,3
78,115,6,90,3
78,121,1,90,3
78,122,112,-89,3
79,10,2,90,3
79,12,64,90,3
79,76,2,90,3
79,78,2,90,3
79,80,19,90,3
79,99,15,90,3
79,114,1,90,3
79,115,5,90,3
79,120,111,-89,3
80,9,1,90,3
80,10,67,90,3
80,77,2,90,3
80,79,1,90,3
80,80,18,90,3
80,98,1,90,3
80,99,16,90,3
80,115,5,90,3
80,120,4,90,3
80,124,116,-89,3
81,8,2,90,3
81,10,27,90,3
81,37,1,90,3
81,38,38,90,3
81,76,4,90,3
81,80,2,90,3
81,82,16,90,3
81,98,7,90,3
81,105,10,90,3
81,115,4,90,3
81,119,5,90,3
81,124,116,-89,3
82,8,1,90,3
82,9,29,90,3
82,38,29,90,3
82,67,14,90,3
82,81,1,90,3
82,82,5,90,3
82,87,2,90,3
82,89,8,90,3
82,97,1,90,3
82,98,6,90,3
82,104,1,90,3
82,105,7,90,3
82,112,2,90,3
82,114,1,90,3
82,115,7,90,3
82,122,8,90,3
82,130,2,90,3
82,132,13,90,3
82,145,108,-89,3
83,37,1,90,3
83,38,49,90,3
83,87,1,90,3
83,88,1,90,3
83,89,2,90,3
83,91,7,90,3
83,98,14,90,3
83,112,1,90,3
83,113,3,90,3
83,116,6,90,3
83,122,1,90,3
83,123,8,90,3
83,131,8,90,3
83,139,1,90,3
83,140,78,-89,3
84,62,2,90,3
84,64,48,90,3
84,112,4,90,3
84,116,1,90,3
84,117,5,90,3
84,122,2,90,3
84,124,15,90,3
84,139,2,90,3
84,141,1,90,3
84,142,1,90,3
84,143,137,-89,3
85,6,57,90,3
85,63,49,90,3
85,112,4,90,3
85,116,2,90,3
85,118,15,90,3
85,133,1,90,3
85,134,7,90,3
85,141,2,90,3
85,143,3,90,3
85,146,141,-89,3
86,5,1,90,3
86,6,38,90,3
86,44,1,90,3
86,45,68,90,3
86,113,1,90,3
86,114,1,90,3
86,115,2,90,3
86,117,1,90,3
86,118,16,90,3
86,134,6,90,3
86,140,5,90,3
86,145,1,90,3
86,146,135,-89,3
87,11,2,90,3
87,13,32,90,3
87,45,1,90,3
87,46,11,90,3
87,57,2,90,3
87,59,20,90,3
87,79,1,90,3
87,80,3,90,3
87,83,2,90,3
87,85,1,90,3
87,86,11,90,3
87,97,1,90,3
87,98,2,90,3
87,100,13,90,3
87,113,2,90,3
87,115,31,90,3
87,146,1,90,3
87,147,135,-89,3
88,12,31,90,3
88,43,2,90,3
88,45,7,90,3
88,52,5,90,3
88,57,1,90,3
88,58,21,90,3
88,79,6,90,3
88,85,3,90,3
88,88,5,90,3
88,93,5,90,3
88,98,2,90,3
88,100,13,90,3
88,113,1,90,3
88,114,31,90,3
88,145,1,90,3
88,146,107,-89,3
89,39,3,90,3
89,42,10,90,3
89,52,5,90,3
89,57,14,90,3
89,71,14,90,3
89,85,3,90,3
89,88,5,90,3
89,93,1,90,3
89,94,5,90,3
89,99,1,90,3
89,100,13,90,3
89,113,2,90,3
89,115,31,90,3
89,146,106,-89,3
90,40,2,90,3
90,42,14,90,3
90,56,1,90,3
90,57,27,90,3
90,84,2,90,3
90,86,1,90,3
90,87,13,90,3
90,100,20,90,3
90,120,1,90,3
90,121,92,-89,3
91,29,8,90,3
91,37,3,90,3
91,40,1,90,3
91,41,1,90,3
91,42,12,90,3
91,54,9,90,3
91,63,24,90,3
91,87,34,90,3
91,121,112,-89,3
92,9,1,90,3
92,10,19,90,3
92,29,1,90,3
92,30,8,90,3
92,38,1,90,3
92,39,2,90,3
92,41,12,90,3
92,53,1,90,3
92,54,9,90,3
92,63,1,90,3
92,64,1,90,3
92,65,56,-88,3
93,9,29,90,3
93,38,6,90,3
93,44,4,90,3
93,48,18,90,3
93,66,44,90,3
93,110,19,90,3
93,129,1,90,3
93,130,97,-89,3
94,33,11,90,3
94,44,1,90,3
94,45,2,90,3
94,47,1,90,3
94,48,61,90,3
94,109,1,90,3
94,110,32,90,3
94,142,1,90,3
94,143,136,-89,3
95,7,17,90,3
95,24,22,90,3
95,46,33,90,3
95,79,31,90,3
95,110,32,90,3
95,142,135,-89,3
96,7,1,90,3
96,8,7,90,3
96,15,63,90,3
96,78,1,90,3
96,79,1,90,3
96,80,26,90,3
96,106,1,90,3
96,107,35,90,3
96,142,136,-89,3
97,6,1,90,3
97,7,7,90,3
97,14,1,90,3
97,15,17,90,3
97,32,10,90,3
97,42,37,90,3
97,79,5,90,3
97,84,23,90,3
97,107,35,90,3
97,142,1,90,3
97,143,136,-89,3
98,7,1,90,3
98,8,7,90,3
98,15,7,90,3
98,22,9,90,3
98,31,10,90,3
98,41,1,90,3
98,42,42,90,3
98,84,1,90,3
98,85,2,90,3
98,87,55,90,3
98,142,136,-89,3
99,6,8,90,3
99,14,7,90,3
99,21,1,90,3
99,22,9,90,3
99,31,1,90,3
99,32,36,90,3
99,68,15,90,3
99,83,47,90,3
99,130,1,90,3
99,131,125,-89,3
100,6,38,90,3
100,44,1,90,3
100,45,12,90,3
100,57,10,90,3
100,67,1,90,3
100,68,13,90,3
100,81,1,90,3
100,82,1,90,3
100,83,16,90,3
100,99,8,90,3
100,107,16,90,3
100,123,7,90,3
100,130,2,90,3
100,132,1,90,3
100,133,1,90,3
100,134,133,-89,3
101,1,4,90,3
101,5,1,90,3
101,6,38,90,3
101,44,14,90,3
101,58,8,90,3
101,66,6,90,3
101,72,9,90,3
101,81,2,90,3
101,83,24,90,3
101,107,1,90,3
101,108,11,90,3
101,119,12,90,3
101,131,3,90,3
101,134,132,-89,3
102,2,18,90,3
102,20,23,90,3
102,43,1,90,3
102,44,15,90,3
102,59,6,90,3
102,65,5,90,3
102,70,2,90,3
102,72,1,90,3
102,73,9,90,3
102,82,1,90,3
102,83,52,90,3
102,135,132,-89,3
103,3,5,90,3
103,8,4,90,3
103,12,8,90,3
103,20,1,90,3
103,21,23,90,3
103,44,6,90,3
103,50,9,90,3
103,59,1,90,3
103,60,10,90,3
103,70,1,90,3
103,71,3,90,3
103,74,7,90,3
103,81,1,90,3
103,82,2,90,3
103,84,30,90,3
103,114,21,90,3
103,135,127,-89,3
104,8,1,90,3
104,9,2,90,3
104,11,1,90,3
104,12,8,90,3
104,20,30,90,3
104,50,33,90,3
104,83,30,90,3
104,113,1,90,3
104,114,21,90,3
104,135,132,-89,3
105,3,4,90,3
105,7,3,90,3
105,10,2,90,3
105,12,8,90,3
105,20,58,90,3
105,78,36,90,3
105,114,10,90,3
105,124,22,90,3
105,146,143,-89,3
106,3,1,90,3
106,4,2,90,3
106,6,1,90,3
106,7,3,90,3
106,10,1,90,3
106,11,8,90,3
106,19,1,90,3
106,20,57,90,3
106,77,2,90,3
106,79,34,90,3
106,113,1,90,3
106,114,9,90,3
106,123,1,90,3
106,124,8,90,3
106,132,13,90,3
106,145,1,90,3
106,146,143,-89,3
107,3,6,90,3
107,9,2,90,3
107,11,9,90,3
107,20,7,90,3
107,27,55,90,3
107,82,1,90,3
107,83,9,90,3
107,92,7,90,3
107,99,7,90,3
107,106,2,90,3
107,108,4,90,3
107,112,2,90,3
107,114,10,90,3
107,124,9,90,3
107,133,1,90,3
107,134,12,90,3
107,146,136,-89,3
108,10,1,90,3
108,11,15,90,3
108,26,1,90,3
108,27,55,90,3
108,82,18,90,3
108,100,6,90,3
108,106,1,90,3
108,107,5,90,3
108,112,1,90,3
108,113,19,90,3
108,132,2,90,3
108,134,123,-89,3
109,11,7,90,3
109,18,9,90,3
109,27,31,90,3
109,58,42,90,3
109,100,6,90,3
109,106,4,90,3
109,110,1,90,3
109,111,24,90,3
109,135,132,-89,3
110,3,15,90,3
110,18,1,90,3
110,19,31,90,3
110,50,1,90,3
110,51,7,90,3
110,58,1,90,3
110,59,38,90,3
110,97,14,90,3
110,111,8,90,3
110,119,22,90,3
110,141,124,-89,3
111,17,1,90,3
111,18,8,90,3
111,26,23,90,3
111,49,2,90,3
111,51,7,90,3
111,58,40,90,3
111,98,1,90,3
111,99,20,90,3
111,119,1,90,3
111,120,21,90,3
111,141,1,90,3
111,142,3,90,3
111,145,127,-89,3
112,18,32,90,3
112,50,1,90,3
112,51,22,90,3
112,73,8,90,3
112,81,18,90,3
112,99,19,90,3
112,118,1,90,3
112,119,2,90,3
112,121,1,90,3
112,122,19,90,3
112,141,3,90,3
112,144,1,90,3
112,145,94,-89,3
113,51,19,90,3
113,70,2,90,3
113,72,1,90,3
113,73,47,90,3
113,120,1,90,3
113,121,20,90,3
113,141,3,90,3
113,144,135,-89,3
114,9,50,90,3
114,59,11,90,3
114,70,1,90,3
114,71,50,90,3
114,121,20,90,3
114,141,1,90,3
114,142,134,-89,3
115,8,17,90,3
115,25,34,90,3
115,59,1,90,3
115,60,4,90,3
115,64,13,90,3
115,77,5,90,3
115,82,24,90,3
115,106,24,90,3
115,130,11,90,3
115,141,133,-89,3
116,8,1,90,3
116,9,15,90,3
116,24,30,90,3
116,54,1,90,3
116,55,8,90,3
116,63,2,90,3
116,65,42,90,3
116,107,14,90,3
116,121,8,90,3
116,129,1,90,3
116,130,122,-89,3
117,8,16,90,3
117,24,1,90,3
117,25,7,90,3
117,32,23,90,3
117,55,8,90,3
117,63,1,90,3
117,64,40,90,3
117,104,16,90,3
117,120,1,90,3
117,121,9,90,3
117,130,9,90,3
117,139,115,-89,3
118,24,7,90,3
118,31,10,90,3
118,41,13,90,3
118,54,1,90,3
118,55,9,90,3
118,64,54,90,3
118,118,1,90,3
118,119,2,90,3
118,121,8,90,3
118,129,1,90,3
118,130,9,90,3
118,139,116,-89,3
119,23,1,90,3
119,24,32,90,3
119,56,63,90,3
119,119,9,90,3
119,128,2,90,3
119,130,120,-89,3
120,10,1,90,3
120,11,17,90,3
120,28,23,90,3
120,51,1,90,3
120,52,4,90,3
120,56,1,90,3
120,57,14,90,3
120,71,48,90,3
120,119,1,90,3
120,120,8,90,3
120,128,1,90,3
120,129,10,90,3
120,139,129,-89,3
121,10,16,90,3
121,26,1,90,3
121,27,2,90,3
121,29,23,90,3
121,52,4,90,3
121,56,16,90,3
121,72,6,90,3
121,78,12,90,3
121,90,36,90,3
121,126,3,90,3
121,129,14,90,3
121,143,133,-89,3
122,10,17,90,3
122,27,1,90,3
122,28,33,90,3
122,61,17,90,3
122,78,1,90,3
122,79,7,90,3
122,86,55,90,3
122,141,1,90,3
122,142,1,90,3
122,143,132,-89,3
123,11,49,90,3
123,60,1,90,3
123,61,80,90,3
123,141,129,-89,3
124,12,50,90,3
124,62,84,90,3
124,146,1,90,3
124,147,121,-89,3
125,26,35,90,3
125,61,1,90,3
125,62,85,90,3
125,147,135,-89,3
126,12,15,90,3
126,27,8,90,3
126,35,27,90,3
126,62,31,90,3
126,93,1,90,3
126,94,15,90,3
126,109,12,90,3
126,121,3,90,3
126,124,3,90,3
126,127,1,90,3
126,128,118,-89,3
127,10,1,90,3
127,11,1,90,3
127,12,49,90,3
127,61,33,90,3
127,94,27,90,3
127,121,1,90,3
127,122,1,90,3
127,123,1,90,3
127,124,3,90,3
127,127,13,90,3
127,140,130,-89,3
128,10,29,90,3
128,39,50,90,3
128,89,5,90,3
128,94,17,90,3
128,111,10,90,3
128,121,4,90,3
128,125,1,90,3
128,126,1,90,3
128,127,1,90,3
128,128,6,90,3
128,134,5,90,3
128,139,117,-89,3
129,22,17,90,3
129,39,1,90,3
129,40,31,90,3
129,71,1,90,3
129,72,17,90,3
129,89,1,90,3
129,90,4,90,3
129,94,1,90,3
129,95,11,90,3
129,106,15,90,3
129,121,6,90,3
129,127,2,90,3
129,129,4,90,3
129,133,1,90,3
129,134,5,90,3
129,139,1,90,3
129,140,128,-89,3
130,12,10,90,3
130,22,1,90,3
130,23,18,90,3
130,41,30,90,3
130,71,2,90,3
130,73,21,90,3
130,94,11,90,3
130,105,1,90,3
130,106,16,90,3
130,122,1,90,3
130,123,5,90,3
130,128,1,90,3
130,129,3,90,3
130,132,2,90,3
130,134,1,90,3
130,135,122,-89,3
131,13,1,90,3
131,14,8,90,3
131,22,19,90,3
131,41,1,90,3
131,42,29,90,3
131,71,1,90,3
131,72,10,90,3
131,82,2,90,3
131,84,3,90,3
131,87,36,90,3
131,123,7,90,3
131,130,1,90,3
131,131,6,90,3
131,137,124,-89,3
132,13,2,90,3
132,15,25,90,3
132,40,32,90,3
132,72,11,90,3
132,83,25,90,3
132,108,22,90,3
132,130,126,-89,3
133,4,10,90,3
133,14,1,90,3
133,15,74,90,3
133,89,2,90,3
133,91,13,90,3
133,104,98,-89,3
134,6,1,90,3
134,7,8,90,3
134,15,11,90,3
134,26,35,90,3
134,61,43,90,3
134,104,1,90,3
134,105,38,90,3
134,143,1,90,3
134,144,2,90,3
134,146,1,90,3
134,147,140,-89,3
135,7,19,90,3
135,26,1,90,3
135,27,34,90,3
135,61,1,90,3
135,62,53,90,3
135,115,1,90,3
135,116,29,90,3
135,145,2,90,3
135,147,1,90,3
135,148,145,-89,3
136,3,4,90,3
136,7,54,90,3
136,61,2,90,3
136,63,52,90,3
136,115,31,90,3
136,146,1,90,3
136,147,145,-89,3
137,2,1,90,3
137,3,3,90,3
137,6,56,90,3
137,62,65,90,3
137,127,20,90,3
137,147,1,90,3
137,148,142,-89,3
138,6,1,90,3
138,7,41,90,3
138,48,1,90,3
138,49,21,90,3
138,70,47,90,3
138,117,1,90,3
138,118,1,90,3
138,119,7,90,3
138,126,1,90,3
138,127,20,90,3
138,147,142,-89,3
139,5,43,90,3
139,48,69,90,3
139,117,2,90,3
139,119,8,90,3
139,127,123,-89,3
140,4,1,90,3
140,5,75,90,3
140,80,6,90,3
140,86,32,90,3
140,118,1,90,3
140,119,9,90,3
140,128,1,90,3
140,129,127,-89,3
141,2,1,90,3
141,3,18,90,3
141,21,19,90,3
141,40,35,90,3
141,75,6,90,3
141,81,1,90,3
141,82,3,90,3
141,85,1,90,3
141,86,42,90,3
141,128,2,90,3
141,130,15,90,3
141,145,143,-89,3
142,2,18,90,3
142,20,7,90,3
142,27,1,90,3
142,28,11,90,3
142,39,1,90,3
142,40,2,90,3
142,42,17,90,3
142,59,16,90,3
142,75,1,90,3
142,76,5,90,3
142,81,48,90,3
142,129,1,90,3
142,130,15,90,3
142,145,1,90,3
142,146,138,-89,3
143,8,13,90,3
143,21,20,90,3
143,41,1,90,3
143,42,33,90,3
143,75,6,90,3
143,81,1,90,3
